relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response,trial_idx
19,나뭇가지다발,나뭇가지,,,Collection:Member (Korean Localized),PART-WHOLE,example,,14
19,소떼,소,,,Collection:Member (Korean Localized),PART-WHOLE,example,,14
19,산호초,산호,잠수부,산호,Collection:Member (Korean Localized),PART-WHOLE,probe,2.0,14
-1,baseline,baseline,,,baseline,baseline,baseline,,15
3,닦다,이,,,Action:Object (Korean Localized),CASE RELATIONS,example,,16
3,쓰다,글,,,Action:Object (Korean Localized),CASE RELATIONS,example,,16
3,썰다,채소,,,Action:Object (Korean Localized),CASE RELATIONS,example,,16
3,당기다,레버,,,Action:Object (Korean Localized),CASE RELATIONS,example,,16
3,돌리다,바퀴,바퀴,손,Action:Object (Korean Localized),CASE RELATIONS,probe,1.0,16
40,집,살다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,17
40,경기장,경기하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,17
40,교실,가르치다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,17
40,스파,휴식하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,17
40,아이스링크,스케이트 타다,스케이트 타다,얼음,Location:Action/Activity (Korean Localized),SPACE-TIME,probe,1.0,17
25,까다롭다,유난떨다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,18
25,보호심,소유욕,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,18
25,웃음,웃음발작,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,18
25,경쟁적이다,살벌하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,18
25,크다,거대하다,거대하다,크기,Dimensional Excessive (Korean Localized),SIMILAR,probe,1.0,18
19,트럭행렬,트럭,,,Collection:Member (Korean Localized),PART-WHOLE,example,,19
19,낙타행렬,낙타,,,Collection:Member (Korean Localized),PART-WHOLE,example,,19
19,체인점,매장,,,Collection:Member (Korean Localized),PART-WHOLE,example,,19
19,물고기떼,물고기,,,Collection:Member (Korean Localized),PART-WHOLE,example,,19
19,교수진,교수,교수,강의계획서,Collection:Member (Korean Localized),PART-WHOLE,probe,1.0,19
3,요리하다,식사,,,Action:Object (Korean Localized),CASE RELATIONS,example,,20
3,붙잡다,악당,,,Action:Object (Korean Localized),CASE RELATIONS,example,,20
3,심다,꽃,,,Action:Object (Korean Localized),CASE RELATIONS,example,,20
3,개다,빨래,,,Action:Object (Korean Localized),CASE RELATIONS,example,,20
3,발사하다,대포,화약,대포,Action:Object (Korean Localized),CASE RELATIONS,probe,2.0,20
-1,baseline,baseline,,,baseline,baseline,baseline,,21
25,키크다,우뚝솟다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,22
25,툭치다,밀치다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,22
25,배고픔,기아,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,22
25,슬프다,절망하다,,,Dimensional Excessive (Korean Localized),SIMILAR,example,,22
25,활발하다,과잉행동하다,과잉행동하다,카페인,Dimensional Excessive (Korean Localized),SIMILAR,probe,1.0,22
19,무용단,무용수,,,Collection:Member (Korean Localized),PART-WHOLE,example,,23
19,거위떼,거위,,,Collection:Member (Korean Localized),PART-WHOLE,example,,23
19,까마귀떼,까마귀,,,Collection:Member (Korean Localized),PART-WHOLE,example,,23
19,앨범,노래,,,Collection:Member (Korean Localized),PART-WHOLE,example,,23
19,배심원단,배심원,평결,배심원,Collection:Member (Korean Localized),PART-WHOLE,probe,2.0,23
40,도서관,공부하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,24
40,테라스,쉬다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,24
40,천문대,천체 관측하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,24
40,강당,강연하다,,,Location:Action/Activity (Korean Localized),SPACE-TIME,example,,24
40,영화관,영화 보다,영화 보다,팝콘,Location:Action/Activity (Korean Localized),SPACE-TIME,probe,1.0,24
3,던지다,동전,,,Action:Object (Korean Localized),CASE RELATIONS,example,,25
3,잡다,물고기,,,Action:Object (Korean Localized),CASE RELATIONS,example,,25
3,켜다,양초,,,Action:Object (Korean Localized),CASE RELATIONS,example,,25
3,노젓다,배,,,Action:Object (Korean Localized),CASE RELATIONS,example,,25
3,털깎다,양,목초지,양,Action:Object (Korean Localized),CASE RELATIONS,probe,2.0,25
