relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response,trial_idx
61,night,dreaming,,,Time Action/Activity,SPACE-TIME,example,,8
61,election,voting,voting,polling place,Time Action/Activity,SPACE-TIME,probe,1.0,8
5,purify,pure,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,9
5,vaccinate,immune,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,9
5,train,skilled,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,9
5,crack,fractured,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,9
5,corrode,rusty,rusty,acid,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,1.0,9
17,sharpen,blade,,,Change,SIMILAR,example,,10
17,torture,pain,,,Change,SIMILAR,example,,10
17,lessen,impact,,,Change,SIMILAR,example,,10
17,magnify,image,,,Change,SIMILAR,example,,10
17,widen,gap,gap,wall,Change,SIMILAR,probe,1.0,10
61,adulthood,work,,,Time Action/Activity,SPACE-TIME,example,,11
61,morning,breakfast,,,Time Action/Activity,SPACE-TIME,example,,11
61,daybreak,waking,,,Time Action/Activity,SPACE-TIME,example,,11
61,spring,planting,,,Time Action/Activity,SPACE-TIME,example,,11
61,lent,fasting,church,fasting,Time Action/Activity,SPACE-TIME,probe,2.0,11
12,pilot,passenger,,,Agent:Recipient,CASE RELATIONS,example,,12
12,musician,listener,,,Agent:Recipient,CASE RELATIONS,example,,12
12,sponsor,athlete,,,Agent:Recipient,CASE RELATIONS,example,,12
12,midwife,mother,,,Agent:Recipient,CASE RELATIONS,example,,12
12,mentor,protégé,protégé,advice,Agent:Recipient,CASE RELATIONS,probe,1.0,12
-1,baseline,baseline,,,baseline,baseline,baseline,,13
5,chop,pieces,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,14
5,delight,happy,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,14
5,clog,blocked,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,14
5,sift,separated,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,14
5,erode,worn,worn,thin,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,1.0,14
61,sale,shopping,,,Time Action/Activity,SPACE-TIME,example,,15
61,auction,bidding,,,Time Action/Activity,SPACE-TIME,example,,15
61,banquet,toasting,,,Time Action/Activity,SPACE-TIME,example,,15
61,hurricane,evacuating,,,Time Action/Activity,SPACE-TIME,example,,15
61,trial,testimony,testimony,judge,Time Action/Activity,SPACE-TIME,probe,1.0,15
12,caterer,client,,,Agent:Recipient,CASE RELATIONS,example,,16
12,decorator,homeowner,,,Agent:Recipient,CASE RELATIONS,example,,16
12,courier,recipient,,,Agent:Recipient,CASE RELATIONS,example,,16
12,nanny,child,,,Agent:Recipient,CASE RELATIONS,example,,16
12,manufacturer,consumer,product,consumer,Agent:Recipient,CASE RELATIONS,probe,2.0,16
-1,baseline,baseline,,,baseline,baseline,baseline,,17
17,drop,altitude,,,Change,SIMILAR,example,,18
17,terror,fear,,,Change,SIMILAR,example,,18
17,deflate,tire,,,Change,SIMILAR,example,,18
17,erosion,shoreline,,,Change,SIMILAR,example,,18
17,raise,salary,desk,salary,Change,SIMILAR,probe,2.0,18
12,preacher,congregation,,,Agent:Recipient,CASE RELATIONS,example,,19
12,banker,client,,,Agent:Recipient,CASE RELATIONS,example,,19
12,landlord,tenant,,,Agent:Recipient,CASE RELATIONS,example,,19
12,host,guest,,,Agent:Recipient,CASE RELATIONS,example,,19
12,guide,tourist,tourist,driver,Agent:Recipient,CASE RELATIONS,probe,1.0,19
-1,baseline,baseline,,,baseline,baseline,baseline,,20
17,trim,tree,,,Change,SIMILAR,example,,21
17,recession,employment,,,Change,SIMILAR,example,,21
17,surge,demand,,,Change,SIMILAR,example,,21
17,spike,fever,,,Change,SIMILAR,example,,21
17,dull,edge,edge,toolbox,Change,SIMILAR,probe,1.0,21
5,smash,flat,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,22
5,explode,debris,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,22
5,shock,stunned,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,22
5,stretch,long,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,22
5,frighten,scared,nervous,scared,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,2.0,22
61,pilgrimage,walking,,,Time Action/Activity,SPACE-TIME,example,,23
61,semester,studying,,,Time Action/Activity,SPACE-TIME,example,,23
61,interview,questioning,,,Time Action/Activity,SPACE-TIME,example,,23
61,cookout,grilling,,,Time Action/Activity,SPACE-TIME,example,,23
61,workout,sweating,sweating,water bottle,Time Action/Activity,SPACE-TIME,probe,1.0,23
17,waning,sunlight,,,Change,SIMILAR,example,,24
17,melt,ice,,,Change,SIMILAR,example,,24
17,heighten,awareness,,,Change,SIMILAR,example,,24
17,harden,cement,,,Change,SIMILAR,example,,24
17,increment,number,number,calculator,Change,SIMILAR,probe,1.0,24
5,dilute,thin,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,25
5,encourage,confident,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,25
5,dampen,wet,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,25
5,toast,crisp,,,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,example,,25
5,silence,quiet,library,quiet,Action:Resultant Attribute (verb:noun/adjective),ATTRIBUTE,probe,2.0,25
