relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response,trial_idx
1,hug,affectionate,affectionate,reunion,Action:Action Attribute,ATTRIBUTE,probe,1.0,18
18,country,Japan,,,ClassIndividual,CLASS-INCLUSION,example,,19
18,author,Shakespeare,,,ClassIndividual,CLASS-INCLUSION,example,,19
18,airline,Delta,,,ClassIndividual,CLASS-INCLUSION,example,,19
18,ocean,Indian,,,ClassIndividual,CLASS-INCLUSION,example,,19
18,river,Nile,nile,delta,ClassIndividual,CLASS-INCLUSION,probe,1.0,19
43,wrinkled,ironed,,,Object Attribute:Condition,ATTRIBUTE,example,,20
43,rough,sanded,,,Object Attribute:Condition,ATTRIBUTE,example,,20
43,thin,torn,,,Object Attribute:Condition,ATTRIBUTE,example,,20
43,ripe,picked,,,Object Attribute:Condition,ATTRIBUTE,example,,20
43,abundant,wasted,wasted,wasting,Object Attribute:Condition,ATTRIBUTE,probe,1.0,20
24,house,residents,,,Creature:Possession,PART-WHOLE,example,,21
24,bank,money,,,Creature:Possession,PART-WHOLE,example,,21
24,expert,experience,,,Creature:Possession,PART-WHOLE,example,,21
24,fish,scales,,,Creature:Possession,PART-WHOLE,example,,21
24,car,engine,engine,highway,Creature:Possession,PART-WHOLE,probe,1.0,21
1,sprint,quick,,,Action:Action Attribute,ATTRIBUTE,example,,22
1,snore,noisy,,,Action:Action Attribute,ATTRIBUTE,example,,22
1,beg,desperate,,,Action:Action Attribute,ATTRIBUTE,example,,22
1,praise,encouraging,,,Action:Action Attribute,ATTRIBUTE,example,,22
1,volunteer,selfless,service,selfless,Action:Action Attribute,ATTRIBUTE,probe,2.0,22
-1,baseline,baseline,,,baseline,baseline,baseline,,23
43,weak,defeated,,,Object Attribute:Condition,ATTRIBUTE,example,,24
43,absorbent,soaked,,,Object Attribute:Condition,ATTRIBUTE,example,,24
43,fragile,damaged,,,Object Attribute:Condition,ATTRIBUTE,example,,24
43,valuable,stolen,,,Object Attribute:Condition,ATTRIBUTE,example,,24
43,visible,seen,seen,seeing,Object Attribute:Condition,ATTRIBUTE,probe,1.0,24
1,forgive,merciful,,,Action:Action Attribute,ATTRIBUTE,example,,25
1,kiss,passionate,,,Action:Action Attribute,ATTRIBUTE,example,,25
1,shout,loud,,,Action:Action Attribute,ATTRIBUTE,example,,25
1,vandalize,destructive,,,Action:Action Attribute,ATTRIBUTE,example,,25
1,march,disciplined,proud,disciplined,Action:Action Attribute,ATTRIBUTE,probe,2.0,25
