relation_idx,word1,word2,option_1,option_2,relation_name,relation_category,trial_type,correct_response,trial_idx
32,식기,포크,,,Functional (Korean Localized),CLASS-INCLUSION,example,,15
32,수납공간,옷장,,,Functional (Korean Localized),CLASS-INCLUSION,example,,15
32,비료,퇴비,퇴비,멀칭재,Functional (Korean Localized),CLASS-INCLUSION,probe,1.0,15
13,얼다,따뜻함,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,16
13,비어있다,가득참,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,16
13,건강하다,질병,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,16
13,딱딱하다,유연성,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,16
13,마비되다,이동성,휠체어,이동성,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,probe,2.0,16
-1,baseline,baseline,,,baseline,baseline,baseline,,17
10,하사,신병,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,18
10,주인,손님,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,18
10,할머니,손주,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,18
10,부모,자녀,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,18
10,고용주,노동자,매니저,노동자,Agent:Recipient (Korean Localized),CASE RELATIONS,probe,2.0,18
32,표식,깃발,,,Functional (Korean Localized),CLASS-INCLUSION,example,,19
32,랜드마크,등대,,,Functional (Korean Localized),CLASS-INCLUSION,example,,19
32,좌석,스툴,,,Functional (Korean Localized),CLASS-INCLUSION,example,,19
32,예술작품,조각,,,Functional (Korean Localized),CLASS-INCLUSION,example,,19
32,향신료,계피,계피,롤빵,Functional (Korean Localized),CLASS-INCLUSION,probe,1.0,19
-1,baseline,baseline,,,baseline,baseline,baseline,,20
10,꽃집주인,고객,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,21
10,식료품점주인,구매자,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,21
10,가게주인,단골손님,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,21
10,조산사,산모,,,Agent:Recipient (Korean Localized),CASE RELATIONS,example,,21
10,운전기사,승객,배차담당자,승객,Agent:Recipient (Korean Localized),CASE RELATIONS,probe,2.0,21
13,활동적이다,휴면,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,22
13,시끄럽다,침묵,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,22
13,자비롭다,무자비,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,22
13,친절하다,잔인함,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,22
13,어둡다,밝음,밝음,동굴,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,probe,1.0,22
-1,baseline,baseline,,,baseline,baseline,baseline,,23
28,내부,외부,,,Directional (Korean Localized),CONTRAST,example,,24
28,동쪽,서쪽,,,Directional (Korean Localized),CONTRAST,example,,24
28,시작,끝,,,Directional (Korean Localized),CONTRAST,example,,24
28,다가오다,떠나다,,,Directional (Korean Localized),CONTRAST,example,,24
28,왼쪽,오른쪽,오른쪽,좌현,Directional (Korean Localized),CONTRAST,probe,1.0,24
13,질투하다,만족감,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,25
13,야생적이다,길들여짐,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,25
13,제정신이다,광기,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,25
13,관대하다,탐욕,,,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,example,,25
13,메마르다,비옥함,토양,비옥함,Attribute:Nonstate (adjective:noun) (Korean Localized),NON-ATTRIBUTE,probe,2.0,25
